dateTime,temperature,violetPre,bluePre,greenPre,yellowPre,orangePre,redPre,violetCalibrated,blueCalibrated,greenCalibrated,yellowCalibrated,orangeCalibrated,redCalibrated
2022-03-25 20:02:25.259936,66,46694,51201,51201,51201,51201,44939,52552.88,59116.09,53862.07,48836.82,49809.99,39725.49
2022-03-25 20:02:35.272061,66,46607,51201,51201,51201,51201,44949,52454.96,59116.09,53862.07,48836.82,49809.99,39734.33
2022-03-25 20:02:45.299424,66,46554,51201,51201,51201,51201,45083,52395.31,59116.09,53862.07,48836.82,49809.99,39852.79
2022-03-25 20:02:55.311026,66,46445,51201,51201,51201,51201,45048,52272.63,59116.09,53862.07,48836.82,49809.99,39821.85
2022-03-25 20:03:05.338252,66,46412,51201,51201,51201,51201,45109,52235.49,59116.09,53862.07,48836.82,49809.99,39875.77
2022-03-25 20:03:15.350491,66,46393,51201,51201,51201,51201,45137,52214.11,59116.09,53862.07,48836.82,49809.99,39900.52
2022-03-25 20:03:25.362440,66,46334,51201,51201,51201,51201,44992,52147.71,59116.09,53862.07,48836.82,49809.99,39772.34
2022-03-25 20:03:35.389826,66,46297,51201,51201,51201,51201,45027,52106.06,59116.09,53862.07,48836.82,49809.99,39803.28
2022-03-25 20:03:45.401818,67,46276,51201,51201,51201,51201,44995,52082.43,59116.09,53862.07,48836.82,49809.99,39775.00
2022-03-25 20:03:55.429429,66,46332,51201,51201,51201,51201,44997,52145.45,59116.09,53862.07,48836.82,49809.99,39776.76
2022-03-25 20:04:05.441327,66,46193,51201,51201,51201,51201,44754,51989.02,59116.09,53862.07,48836.82,49809.99,39561.95
2022-03-25 20:04:15.468466,66,46127,51201,51201,51201,51201,44561,51914.73,59116.09,53862.07,48836.82,49809.99,39391.34
2022-03-25 20:04:25.480737,66,46099,51201,51201,51201,51201,44538,51883.22,59116.09,53862.07,48836.82,49809.99,39371.01
2022-03-25 20:04:35.508109,66,46000,51201,51201,51201,51201,44306,51771.80,59116.09,53862.07,48836.82,49809.99,39165.93
2022-03-25 20:04:45.520348,67,45939,51201,51201,51201,51201,44199,51703.14,59116.09,53862.07,48836.82,49809.99,39071.34
2022-03-25 20:04:55.547392,66,45727,51201,51201,51201,51201,44045,51464.54,59116.09,53862.07,48836.82,49809.99,38935.21
2022-03-25 20:05:05.559408,66,45544,51201,51201,51201,51201,43910,51258.58,59116.09,53862.07,48836.82,49809.99,38815.87
2022-03-25 20:05:15.586979,66,45298,51201,51201,51201,51201,43827,50981.71,59116.09,53862.07,48836.82,49809.99,38742.50
